Year,Month,Week,Date,Supplier,Part,Process,Model,PGSC,Po#,Input Qty ,Inspection Q'ty ,Pass Qty ,Reject Qty ,Reject %,Result,"Wrong printing 
position",Bad printing,"Peel off 
printing",Delamination,"Wrong pressing 
position","Different
 color",Dirty,Bonding Gap,"Logo scratch/
peel of",High/ low sidetrip,Air hole,"Peel off
3 stripes",Poor 3 trip,Undistance,Damaged material,"Pressing not
emboss","Pressing not 
subsidence",Wrong size,Wrong material,"Wrong cutting
 direction",Wrong cutting die,Punch Hole,Peel off pressing,Overcement,Cutting deviated,Peel off eyestay,Burned Material,Poor logo,Color migration,Over painting,White spot,Needle hole,Jagged marks,Lack of painting,Big/Small Logo,Poor pressing,Poor edge,Peel off painting,Over trimming,Lack of details,Heel 3mm short,Heel 4mm short,Heel 5mm short,Heel 6mm short,Toe 3mm short,Wamp pattern position wrong over +-1mm,Wrong position logo 2mm,Wrong position logo 3-4-5mm,Logo dented,Wrong size toe box,Eyestay pressing subsidence not matching,Wrong wamp position to left/right,Other defect,Remark 
2025,1,1,2001-02-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,AB-ID8760,900134418,2621,2621,"2,616",5,0.19%,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-02-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9315,136119912,400,400,393,7,1.75%,,,,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-02-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,A-JI4597,900280311,468,468,463,5,1.07%,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-02-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9326,136120700,395,395,395,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-02-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6440,900339167,2433,243,243,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-02-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-IH8608,136120653,534,534,405,129,24.16%,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,
2025,1,1,2001-03-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900247810,68,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900347103,334,16,16,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,Printing,VL COURT 3.0 K,AB2-IE3630,135385131,1751,87,87,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Quater/tongue logo,Printing,TENSAUR RUN 3.0 J,A1-JP9644,135849111,1001,50,50,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AB-ID8764,135908537,307,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AB-ID8764,900185102,135,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AB-ID8764,900218947,40,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AB-ID8764,900185044,34,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AB-ID8764,900185044,34,34,34,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AB-ID8764,900218947,40,40,40,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AB-ID8764,900185102,135,135,116,19,14.07%,,,,,,,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AB-ID8764,135908537,307,307,284,23,7.49%,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
2025,1,1,2001-03-25,INHOUSE,Quater,Printing,VS PACE 2.0,AB1-HP6010,900303316,520,52,52,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Tongue webbing,Printing,TENSAUR COMFORT AC J,A-JR6087,900223833,786,78,78,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Eyestay,Printing,ASPYRE,AC3-JI2121,900183500,321,321,315,6,1.87%,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,A-JR5151,900135283,83,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Quater,Printing,TENSAUR COMFORT AC J,A-JR6087,900223828,1240,1240,"1,219",21,1.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,A-JR5151,900134988,155,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Quater,Printing,VS PACE 2.0,A-JQ3111,900193509,820,82,82,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,A-JR5151,900134450,156,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,A-JR5151,900134444,410,41,41,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,AB2-IE3851,900303307,1829,1829,"1,800",29,1.59%,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,AC2-IH5529,900210707,360,36,36,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Quater,Printing,VS PACE 2.0,AB1-HP6009,136133305,1396,139,133,6,4.32%,Pass,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,AC2-IH5529,900244230,374,37,37,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,Printing,GRAND COURT 2.0 EL C,AC2-IH5529,900215934,524,52,52,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC5-HP6009,900303301,3062,306,293,13,4.25%,Pass,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9317,900209508,346,346,344,2,0.58%,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9317,900284494,372,372,371,1,0.27%,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9317,900245337,78,78,78,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9315,900162728,163,163,163,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9315,136119912,58,58,58,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9315,136119661,39,39,39,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,AB-ID8760,900134413,2296,2296,"2,284",12,0.52%,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC12-GW6439,135413386,1205,120,120,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,A-JI4597,900280311,722,722,722,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9326,136120700,77,77,77,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR RUN 3.0 J,AB5-IE3545,900215785,803,80,80,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Heel tap,HF,TENSAUR COMFORT AC J,A-JR6087,900223833,2554,255,253,2,0.78%,Pass,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AC9-GW6424,900251344,1078,107,107,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9325,135958080,1046,1046,"1,041",5,0.48%,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW6440,900183409,759,75,75,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR RUN 3.0 J,A-JR6043,900223881,684,68,68,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9324,900252360,868,868,859,9,1.04%,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9324,900253134,200,200,200,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,A-JI4598,900280167,2798,2798,"2,783",15,0.54%,,,,,,,,10,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AB3-GW6423,900418899,104,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,INHOUSE,Vamp,Nosew,TENSAUR COMFORT AC J,A-JR6087,900223828,405,405,405,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW1987,900391406,408,20,20,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW1987,900391467,612,30,30,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC10-GW1987,4500068398,950,47,47,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW1987,900391475,147,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9214,900358319,60,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900332682,86,4,4,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900356739,62,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC8-GW9195,900391399,480,24,24,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC8-GW9195,900391438,369,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC8-GW9195,900335462,252,252,252,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-JH9322,135971398,719,719,687,32,4.45%,,,,,,,,30,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,A-JH9322,135971398,719,36,36,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,A-JH9328,136120732,1057,52,52,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-JH9328,136120448,1057,1057,"1,053",4,0.38%,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900355107,27,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW1988,900323145,105,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW1988,900322791,147,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW6456,900323595,306,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW6456,900323843,318,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC4-IE0922,900331788,209,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW1987,900391481,183,9,9,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AB3-GW1987,900391475,97,4,4,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AB1-GW9215,900284467,329,16,16,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC5-GW9197,900255339,1348,67,67,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC2-ID8760,900256332,120,120,120,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC2-ID8760,900256332,120,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC2-ID8757,900256540,20,20,20,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AB-ID8757,900218315,20,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AB-ID8757,900218315,20,20,20,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AB-ID8757,900037833,30,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC2-ID8757,900256540,20,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AB-ID8757,900037833,30,30,30,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,A-JI4601,900185136,20,20,20,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,A-JI4601,900035136,20,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-ID8765,900327124,416,416,353,63,15.14%,,,,,,,58,3,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-ID8765,900327124,416,20,20,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-ID8765,900326495,251,251,184,67,26.69%,,,,,,2,57,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-ID8765,900326495,251,13,13,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-ID8765,900328521,109,109,79,30,27.52%,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-ID8765,900328521,109,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-JH9313,136120773,6,6,6,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,A-JH9313,136120773,6,6,6,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-JH9324,900152783,25,25,25,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,A-JH9324,900152783,25,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,A-JH9322,135971398,140,7,7,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,A-JH9322,135971398,140,140,140,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900415540,770,770,756,14,1.82%,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2001-03-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900415540,770,38,38,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
